Data,Srednia temperatura powietrza,Maksymalna temperatura powietrza,Minimalna temperatura powietrza,Minimalna temperatura powietrza przy gruncie,Srrednia wilgotnosc powietrza,Srednia prezystosc pary wodnej,Srednie zachmurzenie,Srednia predkosc wiatru,Czas trwania wiatru >= 10 m/s,Czas trwania wiatru >= 15 m/s,Cisnienie na poziomie morza,Cisnienie na poziomie stacji,Dobowa suma opadu,Opad - dzien,Opad - noc,Wysokosc pokrywy snieznej,Rownowaznik wodny sniegu,Uslonecznienie,Czas trwania opadu deszczu,Czas trwania opadu sniegu,Czas trwania opadu deszczu ze sniegiem,Czas trwania mgly,Czas trwania rosy,Czas trwania szronu,Czas trwania burzy
2012-04-15,8.0,12.0,7.0,5.9,88.3,9.4,8.0,3.4,0.0,0.0,1003.1,988.1,16.2,8.0,8.2,-,0.0,0.0,22.5,-,-,-,-,-,-
2012-04-16,6.2,8.5,5.0,4.8,80.0,7.6,7.5,4.8,0.0,0.0,1009.2,994.0,3.6,3.6,0.0,-,0.0,0.0,8.4,-,-,-,-,-,-
2012-04-17,5.4,9.8,0.5,-0.5,58.6,5.1,3.5,2.8,0.0,0.0,1013.2,997.9,0.0,0.0,0.0,-,0.0,12.7,-,-,-,-,10.0,1.0,-
2012-04-18,6.3,12.7,-1.3,-4.6,67.5,6.1,3.3,2.3,0.0,0.0,1002.9,987.7,0.0,0.0,0.0,-,0.0,10.7,-,-,-,-,2.0,7.0,-
2012-04-19,9.2,17.0,-0.5,-3.3,67.3,7.5,4.5,2.4,0.0,0.0,996.3,981.4,0.0,0.0,0.0,-,0.0,8.9,-,-,-,-,3.0,5.0,-
2012-04-20,11.6,17.9,1.9,-0.5,70.3,9.2,4.0,2.0,0.0,0.0,996.5,981.7,4.0,0.0,4.0,-,0.0,11.3,1.1,-,-,0.7,2.9,-,1.8
2012-04-21,10.3,15.2,8.1,5.9,84.6,10.5,6.4,2.1,0.0,0.0,1003.5,988.6,0.5,0.5,0.0,-,0.0,4.7,10.6,-,-,-,2.0,-,-
2012-04-22,10.3,13.8,2.7,-0.6,71.5,8.8,6.1,2.8,0.0,0.0,1006.6,991.6,0.0,0.0,0.0,-,0.0,5.7,0.2,-,-,-,11.9,-,-
2012-04-23,10.7,15.7,5.5,2.4,60.9,7.5,4.6,2.8,0.0,0.0,1007.4,992.4,0.0,0.0,0.0,-,0.0,12.9,0.3,-,-,-,7.2,-,-
2012-04-24,12.2,17.4,5.3,1.1,67.0,9.4,6.6,5.6,0.8,0.0,1000.5,985.7,4.5,0.0,4.5,-,0.0,8.1,3.1,-,-,-,9.0,-,-
2012-04-25,11.4,15.9,7.7,6.7,67.9,8.9,5.1,4.3,0.0,0.0,1005.4,990.5,0.0,0.0,0.0,-,0.0,6.9,3.6,-,-,-,4.0,-,-
2012-04-26,15.4,23.4,4.4,1.2,57.1,9.3,4.3,4.6,0.0,0.0,1011.2,996.4,0.0,0.0,0.0,-,0.0,13.3,-,-,-,-,11.0,-,-
2012-04-27,18.2,27.1,6.9,4.6,59.8,11.5,4.5,3.0,0.0,0.0,1016.7,1002.0,0.0,0.0,0.0,-,0.0,13.5,-,-,-,-,13.0,-,-
2012-04-28,20.0,28.0,8.4,5.5,56.6,12.2,0.9,4.1,0.0,0.0,1018.3,1003.6,0.0,0.0,0.0,-,0.0,14.0,-,-,-,-,10.0,-,-
2012-04-29,21.7,30.0,11.4,7.1,42.1,9.8,4.9,5.6,2.5,0.0,1011.5,997.0,0.0,0.0,0.0,-,0.0,10.6,-,-,-,-,9.0,-,-
2012-04-30,20.3,26.8,10.5,7.0,61.9,14.6,1.1,2.1,0.0,0.0,1013.7,999.1,0.0,0.0,0.0,-,0.0,13.9,-,-,-,-,11.0,-,-
2012-05-01,20.7,29.4,10.1,7.7,59.6,13.4,3.1,2.3,0.0,0.0,1015.4,1000.8,3.0,0.0,3.0,-,0.0,10.8,2.6,-,-,-,2.3,-,0.2
2012-05-02,21.1,28.6,11.0,9.0,62.4,14.9,2.8,2.4,0.0,0.0,1013.2,998.6,0.0,0.0,0.0,-,0.0,12.3,-,-,-,-,4.0,-,1.3
2012-05-03,18.4,26.2,11.1,8.4,73.9,15.3,4.9,2.6,0.0,0.0,1008.3,993.7,4.8,0.9,3.9,-,0.0,6.3,5.3,-,-,-,7.0,-,6.2
2012-05-04,15.3,19.8,12.9,12.3,80.3,13.7,6.5,2.6,0.0,0.0,1005.4,990.7,0.0,0.0,0.0,-,0.0,0.9,0.8,-,-,-,6.0,-,-
2012-05-05,16.3,23.5,6.8,4.8,71.5,12.5,3.5,3.4,0.0,0.0,1004.0,989.3,2.7,0.5,2.2,-,0.0,9.6,2.9,-,-,-,9.0,-,3.0
2012-05-06,10.4,18.4,8.0,8.6,86.5,11.1,7.8,3.1,0.0,0.0,1010.1,995.1,4.3,0.0,4.3,-,0.0,1.0,3.6,-,-,-,-,-,-
2012-05-07,9.3,13.7,6.8,6.7,82.5,9.5,6.6,2.0,0.0,0.0,1018.0,1002.9,0.0,0.0,0.0,-,0.0,2.3,3.8,-,-,0.2,3.7,-,-
2012-05-08,11.2,17.5,2.9,0.8,74.0,9.5,1.0,3.6,0.0,0.0,1019.9,1004.8,0.0,0.0,0.0,-,0.0,13.2,-,-,-,1.8,5.0,-,-
2012-05-09,15.8,23.7,7.0,4.4,65.5,11.2,4.5,4.5,0.0,0.0,1018.2,1003.4,0.0,0.0,0.0,-,0.0,12.7,-,-,-,-,12.0,-,-
2012-05-10,19.2,26.1,10.3,7.7,66.8,14.3,5.8,2.1,0.0,0.0,1021.5,1006.7,0.0,0.0,0.0,-,0.0,12.1,-,-,-,-,12.0,-,-
2012-05-11,22.7,29.5,12.3,10.3,59.3,15.6,6.3,3.6,0.0,0.0,1020.4,1005.8,5.0,0.0,5.0,-,0.0,11.6,-,-,-,-,7.0,-,-
2012-05-12,13.4,26.2,10.0,10.2,73.8,11.7,5.3,3.8,0.0,0.0,1024.3,1009.2,0.5,0.5,0.0,-,0.0,4.6,7.9,-,-,-,3.0,-,-
2012-05-13,8.3,12.6,3.7,2.7,68.9,7.5,5.0,3.3,0.0,0.0,1028.2,1012.8,0.0,0.0,0.0,-,0.0,3.8,0.4,-,-,-,7.8,-,-
2012-05-14,11.1,15.9,4.9,1.7,67.4,8.6,6.8,1.6,0.0,0.0,1022.1,1006.9,0.0,0.0,0.0,-,0.0,5.0,-,-,-,-,-,-,-
2012-05-15,11.6,15.8,9.6,8.3,67.0,9.0,6.3,3.3,0.0,0.0,1011.8,996.8,0.0,0.0,0.0,-,0.0,4.4,-,-,-,-,6.0,-,-
2012-05-16,9.7,12.5,4.9,2.3,72.4,8.6,5.4,4.0,0.0,0.0,1012.8,997.7,0.0,0.0,0.0,-,0.0,4.5,-,-,-,-,7.0,-,-
2012-05-17,7.9,12.1,3.9,3.2,61.3,6.3,4.0,3.8,0.0,0.0,1020.5,1005.2,0.0,0.0,0.0,-,0.0,10.0,-,-,-,-,9.0,-,-
2012-05-18,9.7,16.6,-1.5,-3.7,58.4,6.5,4.6,3.8,0.0,0.0,1019.0,1003.8,0.0,0.0,0.0,-,0.0,11.1,-,-,-,-,1.0,3.0,-
2012-05-19,15.0,22.3,5.8,4.0,57.3,9.2,1.4,4.3,0.0,0.0,1016.4,1001.5,0.0,0.0,0.0,-,0.0,14.8,-,-,-,-,10.0,-,-
2012-05-20,18.8,26.4,6.9,3.8,56.9,11.5,1.4,4.4,0.0,0.0,1011.7,997.1,0.0,0.0,0.0,-,0.0,15.1,-,-,-,-,8.0,-,-
2012-05-21,21.2,27.6,12.9,9.0,56.5,13.8,5.6,5.6,0.0,0.0,1006.8,992.4,0.0,0.0,0.0,-,0.0,7.9,-,-,-,-,10.0,-,-
2012-05-22,21.2,29.9,11.3,8.7,62.0,14.8,3.4,2.5,0.2,0.0,1008.1,993.6,0.0,0.0,0.0,-,0.0,10.3,0.6,-,-,-,7.0,-,1.6
2012-05-23,22.9,29.7,13.8,9.8,49.9,12.9,4.0,2.6,0.0,0.0,1016.4,1001.9,0.0,0.0,0.0,-,0.0,12.5,-,-,-,-,-,-,-
2012-05-24,19.1,25.5,15.2,14.1,53.9,11.5,2.1,4.0,0.0,0.0,1023.6,1008.8,0.0,0.0,0.0,-,0.0,14.7,-,-,-,-,-,-,-
2012-05-25,16.0,21.8,9.1,7.4,50.0,8.6,1.6,2.6,0.0,0.0,1024.7,1009.8,0.0,0.0,0.0,-,0.0,14.9,-,-,-,-,7.0,-,-
2012-05-26,16.2,22.7,8.6,4.8,50.9,8.8,4.1,2.4,0.0,0.0,1022.3,1007.4,0.0,0.0,0.0,-,0.0,12.8,-,-,-,-,6.0,-,-
2012-05-27,16.8,23.1,6.6,3.7,51.8,9.1,4.6,1.5,0.0,0.0,1018.9,1004.1,0.0,0.0,0.0,-,0.0,13.5,-,-,-,-,8.0,-,-
2012-05-28,14.9,21.8,7.5,5.2,75.0,12.6,4.9,1.8,0.0,0.0,1013.0,998.2,1.2,1.2,0.0,-,0.0,6.7,3.7,-,-,-,9.0,-,-
2012-05-29,17.9,25.7,6.4,4.6,57.0,10.8,5.0,3.3,0.0,0.0,1009.9,995.2,0.0,0.0,0.0,-,0.0,12.0,-,-,-,-,7.0,-,-
2012-05-30,15.8,22.0,9.6,7.3,55.4,9.5,5.8,3.1,0.0,0.0,1014.8,1000.0,0.0,0.0,0.0,-,0.0,8.3,-,-,-,-,6.0,-,-
2012-05-31,14.7,19.3,10.2,7.6,71.8,12.0,7.3,2.5,0.0,0.0,1016.2,1001.3,6.8,0.1,6.7,-,0.0,3.9,4.3,-,-,-,6.0,-,-
2012-06-01,13.6,18.0,12.6,12.3,79.1,12.3,6.9,5.0,0.0,0.0,1009.1,994.2,0.6,0.6,0.0,-,0.0,3.8,7.9,-,-,-,-,-,-
2012-06-02,11.2,15.0,6.7,5.5,56.6,7.3,4.0,4.9,0.0,0.0,1013.9,998.9,0.0,0.0,0.0,-,0.0,13.4,-,-,-,-,2.0,-,-
2012-06-03,12.1,17.8,3.4,1.1,75.8,10.6,7.3,2.3,0.0,0.0,1009.5,994.5,6.8,2.7,4.1,-,0.0,2.3,9.7,-,-,-,7.0,-,-
2012-06-04,13.0,15.7,11.5,11.6,85.1,12.6,7.4,2.5,0.0,0.0,1009.6,994.7,0.0,0.0,0.0,-,0.0,1.3,5.3,-,-,-,5.0,-,-
2012-06-05,11.2,16.1,7.6,5.6,90.9,12.1,7.5,3.4,0.0,0.0,1012.2,997.2,1.9,1.9,0.0,-,0.0,0.6,5.1,-,-,-,7.4,-,0.3
2012-06-06,12.0,17.2,2.3,0.4,72.8,10.0,5.9,2.3,0.0,0.0,1013.4,998.4,0.4,0.0,0.4,-,0.0,6.4,1.8,-,-,-,-,-,-
2012-06-07,17.5,22.9,9.8,7.7,70.5,13.7,5.9,2.0,0.0,0.0,1008.7,994.1,0.0,0.0,0.0,-,0.0,9.9,0.6,-,-,-,-,-,-
2012-06-08,19.6,27.0,14.1,12.4,72.4,15.6,6.3,3.4,0.0,0.0,1007.6,993.1,2.5,1.6,0.9,-,0.0,7.3,2.3,-,-,-,6.0,-,-
2012-06-09,18.0,22.8,13.9,12.2,77.0,15.5,6.6,2.6,0.0,0.0,1013.3,998.6,1.2,0.0,1.2,-,0.0,3.7,0.8,-,-,-,-,-,-
2012-06-10,14.9,22.2,7.5,6.4,85.1,14.1,6.8,2.1,0.0,0.0,1010.9,996.1,11.5,9.8,1.7,-,0.0,5.4,7.8,-,-,1.8,-,-,-
2012-06-11,15.0,19.4,12.2,12.1,77.9,12.9,6.4,1.6,0.0,0.0,1006.1,991.4,0.1,0.1,0.0,-,0.0,3.4,4.1,-,-,-,5.0,-,-
2012-06-12,16.0,22.3,8.5,6.6,80.6,14.4,5.9,2.9,0.0,0.0,1003.0,988.4,2.2,0.0,2.2,-,0.0,5.6,0.3,-,-,-,14.0,-,-
2012-06-13,16.6,20.9,13.6,13.5,81.6,15.2,7.6,3.1,0.0,0.0,1006.8,992.2,0.1,0.0,0.1,-,0.0,0.0,4.2,-,-,-,-,-,-
2012-06-14,13.5,18.0,11.9,12.3,85.6,13.2,7.5,2.8,0.0,0.0,1017.8,1002.8,0.0,0.0,0.0,-,0.0,0.0,3.1,-,-,-,-,-,-
2012-06-15,16.3,21.4,10.2,7.1,70.5,12.6,5.5,2.1,0.0,0.0,1021.0,1006.1,0.0,0.0,0.0,-,0.0,12.5,-,-,-,0.4,5.8,-,-
2012-06-16,22.1,31.3,13.9,12.3,68.1,17.4,4.9,3.6,0.0,0.0,1016.9,1002.4,4.2,0.0,4.2,-,0.0,11.6,1.2,-,-,-,6.0,-,1.3
2012-06-17,20.3,27.9,16.1,16.1,69.9,16.3,4.6,2.5,0.0,0.0,1021.3,1006.6,0.0,0.0,0.0,-,0.0,10.6,0.4,-,-,-,1.0,-,-
2012-06-18,23.7,31.5,15.7,13.8,65.6,18.6,3.1,3.9,0.0,0.0,1017.7,1003.2,0.0,0.0,0.0,-,0.0,13.8,-,-,-,-,7.0,-,-
2012-06-19,20.2,26.8,17.0,16.5,65.0,15.3,4.9,3.3,0.0,0.0,1020.4,1005.7,0.4,0.4,0.0,-,0.0,8.3,0.6,-,-,-,-,-,-
2012-06-20,19.8,27.2,14.3,13.1,78.6,18.1,6.5,2.8,0.0,0.0,1014.8,1000.2,26.3,0.1,26.2,-,0.0,4.3,3.4,-,-,-,-,-,2.5
2012-06-21,17.0,22.2,15.4,15.4,90.4,17.5,7.9,2.6,0.0,0.0,1011.2,996.5,0.0,0.0,0.0,-,0.0,0.3,5.7,-,-,-,-,-,2.5
2012-06-22,19.0,24.6,15.5,15.6,76.5,16.4,6.4,2.9,0.0,0.0,1015.8,1001.1,0.0,0.0,0.0,-,0.0,6.1,2.3,-,-,-,7.2,-,-
2012-06-23,19.2,24.1,12.7,10.5,55.6,11.8,3.5,2.3,0.0,0.0,1022.3,1007.6,0.0,0.0,0.0,-,0.0,15.3,-,-,-,-,11.0,-,-
2012-06-24,20.7,26.9,11.0,9.3,61.3,14.2,5.8,3.0,0.0,0.0,1016.0,1001.4,1.6,0.0,1.6,-,0.0,12.3,2.7,-,-,-,8.0,-,-
2012-06-25,16.6,24.5,13.4,12.3,66.5,12.2,6.1,5.4,0.0,0.0,1011.6,996.9,0.0,0.0,0.0,-,0.0,10.6,1.8,-,-,-,-,-,-
2012-06-26,14.6,17.5,12.8,12.0,70.4,11.6,6.9,5.4,0.0,0.0,1016.8,1001.9,0.0,0.0,0.0,-,0.0,0.7,-,-,-,-,-,-,-
2012-06-27,16.3,22.6,11.9,10.8,69.3,12.6,6.9,3.6,0.0,0.0,1017.8,1003.0,7.6,0.2,7.4,-,0.0,8.9,5.5,-,-,-,-,-,-
2012-06-28,17.3,21.6,13.8,13.1,84.8,16.5,6.0,1.6,0.0,0.0,1014.4,999.7,0.4,0.4,0.0,-,0.0,4.2,3.2,-,-,-,5.0,-,-
2012-06-29,22.1,29.2,13.2,11.3,71.5,18.2,3.9,3.3,0.0,0.0,1013.0,998.6,0.0,0.0,0.0,-,0.0,14.4,-,-,-,-,5.7,-,-
2012-06-30,25.0,30.8,17.1,15.5,71.6,22.3,3.9,2.0,0.0,0.0,1013.1,998.8,0.6,0.0,0.6,-,0.0,11.5,-,-,-,-,10.0,-,-
2012-07-01,25.1,30.2,18.7,17.9,65.6,20.2,4.3,3.0,0.0,0.0,1014.3,1000.0,6.8,0.0,6.8,-,0.0,10.8,2.3,-,-,-,4.7,-,2.0
2012-07-02,20.8,26.2,16.1,15.5,79.8,19.4,6.4,2.4,0.0,0.0,1019.9,1005.3,2.2,0.0,2.2,-,0.0,3.1,0.9,-,-,-,-,-,0.4
2012-07-03,19.7,24.0,17.7,15.7,89.9,20.5,7.3,3.1,0.0,0.0,1017.9,1003.2,27.5,10.6,16.9,-,0.0,0.4,13.8,-,-,-,-,-,11.8
2012-07-04,21.3,26.2,17.2,16.7,83.9,20.9,6.4,1.5,0.0,0.0,1015.3,1000.8,0.0,0.0,0.0,-,0.0,5.9,2.8,-,-,-,4.0,-,-
2012-07-05,24.6,31.1,17.6,16.8,71.8,21.3,4.0,3.0,0.0,0.0,1012.2,997.8,11.8,0.0,11.8,-,0.0,10.9,0.8,-,-,-,10.0,-,1.6
2012-07-06,25.1,31.4,17.2,16.8,67.6,20.6,3.5,1.8,0.3,0.0,1010.3,996.0,4.6,0.0,4.6,-,0.0,13.5,2.2,-,-,-,-,-,2.1
2012-07-07,22.0,29.1,17.3,16.7,80.1,20.7,4.1,2.8,0.0,0.0,1012.1,997.6,0.1,0.1,0.0,-,0.0,12.6,1.4,-,-,-,-,-,1.4
2012-07-08,21.8,27.3,16.8,16.1,74.3,18.9,4.8,2.0,0.0,0.0,1011.4,997.0,0.0,0.0,0.0,-,0.0,9.0,-,-,-,-,5.0,-,-
2012-07-09,21.9,26.0,17.4,16.2,62.8,16.1,4.3,2.9,0.0,0.0,1012.0,997.6,0.0,0.0,0.0,-,0.0,12.3,0.2,-,-,-,11.0,-,-
2012-07-10,20.1,25.8,14.2,13.0,69.8,16.1,4.6,2.3,0.0,0.0,1013.5,998.9,1.9,1.6,0.3,-,0.0,11.8,1.5,-,-,-,7.0,-,2.4
2012-07-11,19.7,26.5,14.6,14.0,78.3,17.6,4.9,1.8,0.0,0.0,1012.2,997.6,11.4,11.4,0.0,-,0.0,9.1,2.4,-,-,-,-,-,1.8
2012-07-12,15.8,21.7,12.7,11.6,76.5,13.5,4.6,3.3,0.0,0.0,1013.4,998.6,1.7,1.3,0.4,-,0.0,6.5,4.0,-,-,-,-,-,1.7
2012-07-13,15.3,20.7,9.7,8.6,71.9,12.2,5.9,3.9,0.0,0.0,1012.2,997.4,0.1,0.1,0.0,-,0.0,6.6,0.6,-,-,-,-,-,-
2012-07-14,18.5,25.3,13.6,12.7,72.1,15.0,5.9,4.9,0.0,0.0,1006.0,991.5,0.1,0.1,0.0,-,0.0,9.0,0.5,-,-,-,-,-,-
2012-07-15,17.5,22.4,11.9,10.2,68.3,13.4,6.1,3.4,0.0,0.0,1011.7,997.0,0.6,0.1,0.5,-,0.0,9.9,0.7,-,-,-,-,-,-
2012-07-16,16.3,20.0,13.1,12.3,70.3,12.7,4.9,3.9,0.0,0.0,1019.7,1004.8,3.6,0.0,3.6,-,0.0,11.9,0.9,-,-,-,2.0,-,-
2012-07-17,15.1,21.0,11.2,9.9,81.9,13.9,6.0,3.9,0.0,0.0,1017.3,1002.4,1.9,1.4,0.5,-,0.0,5.0,9.2,-,-,-,1.3,-,-
2012-07-18,17.1,21.1,11.1,10.0,80.5,15.6,6.3,3.3,0.0,0.0,1015.4,1000.6,0.0,0.0,0.0,-,0.0,2.2,4.3,-,-,-,5.0,-,-
2012-07-19,20.3,25.4,15.5,13.6,65.5,15.3,5.6,5.5,0.0,0.0,1007.2,992.8,1.4,1.0,0.4,-,0.0,9.1,2.1,-,-,-,0.5,-,-
2012-07-20,17.5,21.6,12.9,10.8,65.4,12.8,5.6,3.9,0.0,0.0,1013.2,998.5,0.1,0.0,0.1,-,0.0,10.3,-,-,-,-,4.0,-,-
2012-07-21,17.1,20.9,14.1,13.6,63.6,12.1,6.1,2.3,0.0,0.0,1017.8,1003.0,0.2,0.0,0.2,-,0.0,11.5,1.1,-,-,-,4.1,-,-
2012-07-22,15.7,20.2,11.9,10.4,68.8,11.9,6.3,2.5,0.0,0.0,1024.9,1010.0,0.3,0.3,0.0,-,0.0,2.9,3.5,-,-,-,3.8,-,-
2012-07-23,18.1,24.6,8.4,6.7,62.8,12.1,2.1,1.9,0.0,0.0,1028.6,1013.7,0.0,0.0,0.0,-,0.0,14.4,-,-,-,-,12.0,-,-
2012-07-24,20.8,28.1,9.6,6.7,57.6,13.4,3.0,3.8,0.0,0.0,1022.6,1007.9,0.0,0.0,0.0,-,0.0,14.1,-,-,-,-,9.0,-,-
2012-07-25,21.0,25.4,15.8,12.8,74.4,18.5,6.4,2.6,0.0,0.0,1015.9,1001.3,0.0,0.0,0.0,-,0.0,3.0,1.2,-,-,-,6.0,-,-
2012-07-26,23.2,29.5,15.2,13.6,70.3,19.2,5.5,1.6,0.0,0.0,1014.7,1000.2,0.0,0.0,0.0,-,0.0,11.0,-,-,-,-,8.0,-,-
2012-07-27,24.7,30.5,16.7,15.3,66.9,20.0,1.8,2.3,0.0,0.0,1013.8,999.5,0.0,0.0,0.0,-,0.0,14.2,-,-,-,-,10.0,-,-
2012-07-28,25.4,33.8,17.0,14.6,64.5,19.3,2.9,2.9,0.0,0.0,1009.1,994.8,17.1,0.0,17.1,-,0.0,11.4,0.3,-,-,-,8.0,-,-
2012-07-29,20.9,26.4,18.1,16.6,79.9,19.6,6.1,2.9,0.0,0.0,1010.1,995.6,12.8,12.8,0.0,-,0.0,4.8,5.4,-,-,-,1.0,-,0.7
2012-07-30,19.1,24.5,13.7,12.0,67.0,14.0,5.5,1.6,0.0,0.0,1017.1,1002.4,0.0,0.0,0.0,-,0.0,10.1,-,-,-,-,13.0,-,-
2012-07-31,18.8,24.2,12.2,10.8,69.8,14.7,6.3,0.9,0.0,0.0,1018.7,1004.0,0.0,0.0,0.0,-,0.0,4.8,-,-,-,-,11.0,-,-
2012-08-01,21.5,26.5,14.6,13.8,63.1,15.6,4.8,1.5,0.0,0.0,1018.0,1003.5,0.0,0.0,0.0,-,0.0,9.9,-,-,-,-,13.0,-,-
2012-08-02,23.7,30.8,14.2,12.5,60.5,16.6,1.5,1.9,0.0,0.0,1014.1,999.7,0.1,0.0,0.1,-,0.0,14.1,0.5,-,-,-,10.2,-,-
2012-08-03,20.1,27.9,17.5,16.8,85.6,20.0,5.6,1.5,0.0,0.0,1015.4,1000.8,12.0,12.0,0.0,-,0.0,3.1,5.3,-,-,1.2,-,-,3.6
2012-08-04,21.1,27.6,14.6,13.4,71.4,16.9,4.1,1.3,0.0,0.0,1015.2,1000.7,0.0,0.0,0.0,-,0.0,9.9,-,-,-,4.7,5.0,-,-
2012-08-05,22.6,29.5,15.4,14.0,70.0,18.9,4.9,2.3,0.0,0.0,1011.6,997.2,0.0,0.0,0.0,-,0.0,10.0,-,-,-,-,13.0,-,-
2012-08-06,24.1,30.2,18.8,17.0,64.1,18.5,5.9,3.1,0.0,0.0,1010.3,995.9,6.0,0.1,5.9,-,0.0,10.4,4.4,-,-,-,1.9,-,-
2012-08-07,19.4,24.8,16.4,15.5,71.3,15.8,5.1,3.5,0.0,0.0,1018.1,1003.5,0.0,0.0,0.0,-,0.0,11.2,2.8,-,-,-,6.0,-,-
2012-08-08,18.4,22.6,15.4,14.2,63.5,13.0,4.3,2.8,0.0,0.0,1021.7,1006.9,0.0,0.0,0.0,-,0.0,11.1,-,-,-,-,11.0,-,-
2012-08-09,16.5,21.5,12.2,9.7,73.9,13.7,5.1,2.5,0.0,0.0,1022.6,1007.7,0.2,0.2,0.0,-,0.0,6.7,1.2,-,-,-,12.0,-,-
2012-08-10,16.3,22.1,10.7,9.5,72.5,13.0,5.1,2.8,0.0,0.0,1022.4,1007.5,12.3,0.2,12.1,-,0.0,10.3,6.3,-,-,-,7.0,-,-
2012-08-11,14.4,18.7,12.2,12.1,88.3,14.4,7.1,2.5,0.0,0.0,1020.7,1005.8,3.5,0.5,3.0,-,0.0,6.2,7.9,-,-,-,-,-,-
2012-08-12,14.2,19.5,8.2,6.9,73.8,11.6,4.8,2.1,0.0,0.0,1019.9,1004.9,0.0,0.0,0.0,-,0.0,9.5,-,-,-,-,4.0,-,-
2012-08-13,15.1,21.1,7.7,6.5,67.9,11.1,2.1,1.6,0.0,0.0,1018.2,1003.3,0.0,0.0,0.0,-,0.0,12.3,-,-,-,-,12.0,-,-
2012-08-14,16.2,21.8,10.1,9.5,67.4,11.8,4.6,2.6,0.0,0.0,1016.2,1001.4,0.0,0.0,0.0,-,0.0,10.7,-,-,-,-,14.0,-,-
2012-08-15,16.9,22.6,10.0,8.4,70.8,13.2,2.8,2.0,0.0,0.0,1015.7,1000.9,0.0,0.0,0.0,-,0.0,13.3,-,-,-,-,12.0,-,-
2012-08-16,18.8,24.9,9.7,8.6,71.9,15.0,5.4,1.4,0.0,0.0,1016.5,1001.8,0.2,0.0,0.2,-,0.0,10.5,3.2,-,-,0.6,2.3,-,-
2012-08-17,18.5,22.4,16.9,16.4,83.0,17.5,6.1,2.1,0.0,0.0,1021.4,1006.7,0.0,0.0,0.0,-,0.0,4.9,0.6,-,-,-,5.0,-,-
2012-08-18,20.3,26.6,13.2,11.0,70.9,16.1,6.1,1.3,0.0,0.0,1023.3,1008.6,0.0,0.0,0.0,-,0.0,11.4,-,-,-,0.8,7.3,-,-
2012-08-19,22.7,32.1,12.7,10.5,60.8,15.3,1.1,2.4,0.0,0.0,1021.4,1006.8,0.0,0.0,0.0,-,0.0,13.5,-,-,-,-,11.0,-,-
2012-08-20,26.3,35.9,15.2,12.8,55.0,16.8,1.5,2.4,0.3,0.0,1016.8,1002.4,5.7,0.0,5.7,-,0.0,13.1,4.1,-,-,-,7.0,-,2.0
2012-08-21,22.7,30.2,18.8,17.9,76.9,20.7,5.6,2.4,0.0,0.0,1017.6,1003.0,0.0,0.0,0.0,-,0.0,7.1,3.0,-,-,-,3.0,-,1.4
2012-08-22,21.9,26.7,17.5,16.0,77.3,20.0,5.8,2.9,0.2,0.0,1013.3,998.8,4.3,4.3,0.0,-,0.0,7.9,1.8,-,-,-,4.0,-,1.1
2012-08-23,19.4,24.9,14.6,12.2,67.0,14.3,4.1,1.9,0.0,0.0,1015.4,1000.7,0.0,0.0,0.0,-,0.0,12.6,-,-,-,-,14.0,-,-
2012-08-24,19.4,26.5,12.1,9.9,77.8,17.4,5.9,2.6,0.0,0.0,1009.5,994.9,1.0,1.0,0.0,-,0.0,4.2,3.0,-,-,-,8.7,-,-
2012-08-25,21.9,27.4,17.6,16.8,67.6,17.3,6.0,3.3,0.0,0.0,1008.6,994.2,5.4,0.0,5.4,-,0.0,8.6,2.7,-,-,-,2.1,-,-
2012-08-26,19.0,22.8,16.8,15.3,75.9,16.4,7.3,3.3,0.0,0.0,1010.9,996.3,0.0,0.0,0.0,-,0.0,1.7,6.5,-,-,-,-,-,0.5
2012-08-27,16.7,21.2,15.2,13.9,65.6,12.2,3.5,4.1,0.0,0.0,1018.6,1003.8,0.0,0.0,0.0,-,0.0,11.8,0.2,-,-,-,6.0,-,-
2012-08-28,16.2,23.9,5.6,3.4,69.0,12.0,3.3,2.0,0.0,0.0,1020.2,1005.4,0.0,0.0,0.0,-,0.0,11.3,0.2,-,-,0.5,3.8,-,-
2012-08-29,19.8,27.2,13.0,10.9,65.3,14.4,4.5,1.0,0.0,0.0,1019.3,1004.6,0.0,0.0,0.0,-,0.0,11.2,-,-,-,-,11.0,-,-
2012-08-30,21.7,29.8,12.8,10.7,65.1,15.8,6.1,2.8,0.0,0.0,1016.6,1002.0,4.3,0.0,4.3,-,0.0,10.2,-,-,-,-,11.0,-,-
2012-08-31,16.5,24.0,15.4,15.1,91.9,17.2,7.9,2.3,0.0,0.0,1015.2,1000.4,9.3,6.9,2.4,-,0.0,0.0,15.8,-,-,-,3.5,-,-
2012-09-01,16.3,19.2,14.3,14.2,87.0,16.0,7.5,1.8,0.0,0.0,1022.4,1007.5,0.0,0.0,0.0,-,0.0,0.0,2.2,-,-,-,5.0,-,-
2012-09-02,16.4,20.6,12.9,11.5,82.8,15.2,7.1,1.0,0.0,0.0,1025.1,1010.2,0.0,0.0,0.0,-,0.0,1.9,-,-,-,-,15.0,-,-
2012-09-03,17.5,21.0,13.4,11.7,82.0,16.2,6.5,1.6,0.0,0.0,1023.1,1008.2,0.0,0.0,0.0,-,0.0,0.1,-,-,-,-,14.0,-,-
